p,q,type,variable,value,se,pval
0,1,var_coef,het_netexch_dk1,-.0003281821897849,.0001508646024872,.0296044558322253
0,1,var_coef,het_netexch_fi,-.000099544109041,.0000891799860387,.2643297749280924
0,1,var_coef,het_netexch_no1,.0001709133244062,.0000753474601091,.023308761076277
0,1,var_coef,het_netexch_se2,-.0000752020416961,.0000538613932743,.1626500042298964
0,1,var_coef,het_netexch_se4,.0001776095823446,.0000672811126674,.0082951688129143
0,1,var_coef,persistence,1.075365944028628,,
0,2,fit,N,8736,,
0,2,fit,ll,3879.050875932332,,
0,2,fit,AIC,-7706.101751864664,,
0,2,fit,BIC,-7522.146351717062,,
0,2,lbq_std,L1,424.8950879441908,,2.09887700214e-94
0,2,lbq_sq,L1,17.95329372741739,,.0000226392320749
0,2,lbq_std,L2,1815.86981210089,,0
0,2,lbq_sq,L2,18.18738488027328,,.0001123723732691
0,2,lbq_std,L3,3397.005474770953,,0
0,2,lbq_sq,L3,18.98836658499368,,.000274917313553
0,2,lbq_std,L4,3734.12479846804,,0
0,2,lbq_sq,L4,53.27303785085227,,7.47119638618e-11
0,2,lbq_std,L5,4769.986763618564,,0
0,2,lbq_sq,L5,53.32737888213519,,2.88101885174e-10
0,2,lbq_std,L10,7354.732086360596,,0
0,2,lbq_sq,L10,64.35640949873331,,5.38074096146e-10
0,2,lbq_std,L15,9372.171213169358,,0
0,2,lbq_sq,L15,68.30937579204569,,8.92059448593e-09
0,2,lbq_std,L20,10718.29032760335,,0
0,2,lbq_sq,L20,72.59316590197656,,6.83284181165e-08
0,2,coef,_cons,1.941069002872045,.440868901079652,.0000106849924146
0,2,coef,wind_log,-.1851412866427727,.0072446786991482,0
0,2,coef,hydro_log_ds,-.8137006214445237,.1442737148292183,1.70071592365e-08
0,2,coef,consump_log_ds,2.328450040294457,.0985926997193296,0
0,2,coef,oil_log,.0282590775981098,.137720975390323,.8374230543314776
0,2,coef,gas_log,-.2802747496897832,.0560257001125106,5.65591740331e-07
0,2,coef,netexch_dk1,-.0000210952640502,.000010149540678,.0376683737537626
0,2,coef,netexch_fi,-4.86713647356e-06,7.57318691304e-06,.5204317004057999
0,2,coef,netexch_no1,.0000316646797482,6.17430684703e-06,2.92123442547e-07
0,2,coef,netexch_se2,.000020927656338,4.74555274477e-06,.0000103393884585
0,2,coef,netexch_se4,-.0000273260160845,4.09464109434e-06,2.49595899504e-11
0,2,coef,ma_L1,1.012417907152197,.0118999946403834,0
0,2,coef,ma_L2,.5127251422451911,.0072641298417051,0
0,2,var_coef,omega,-11.51480659439102,3.275011797401316,.0004381689504729
0,2,var_coef,arch1,.3506095410095722,.0235161887012641,0
0,2,var_coef,garch1,.6147342171156931,.0212934154977461,0
0,2,var_coef,het_wind_log,-.0047343759258597,.0523998101846705,.9280082834498227
0,2,var_coef,het_hydro_log_ds,-1.324949364154144,1.164162138810567,.2550728342633322
0,2,var_coef,het_consump_log_ds,-1.357526820624961,.9049712863796893,.1335943983734238
0,2,var_coef,het_oil_log,1.186462782336242,1.081290129385747,.2725251747164406
0,2,var_coef,het_gas_log,.5110947982374491,.4513400501742394,.2574687950983399
0,2,var_coef,het_netexch_dk1,-.0003346728933424,.000136574227694,.0142664495691334
0,2,var_coef,het_netexch_fi,-.0001657471577241,.0000805561261201,.0396346620704291
0,2,var_coef,het_netexch_no1,.0001307383887121,.0000783582994114,.0952226728648102
0,2,var_coef,het_netexch_se2,-.0001002905092895,.0000495404382548,.0429272559644935
0,2,var_coef,het_netexch_se4,.0001920003360216,.0000622074700805,.0020256102487128
0,2,var_coef,persistence,.9653437581252653,,
0,3,fit,N,8736,,
