timestamp,price_ds,wind_log,consump_log_ds,d_congested,wind_cong,netexch_no3,netexch_no4,netexch_se1,netexch_se3
2025-05-21 07:00:00,-0.24066136397111348,7.5443321080536885,-0.016788725848407182,1.0,7.5443321080536885,0.0,402.9,1253.9,-6925.9
2025-05-21 08:00:00,-0.23342958046278284,7.3453648404168685,-0.016210600386132867,1.0,7.3453648404168685,0.0,0.0,1765.5,-6695.0
2025-05-21 09:00:00,-0.19148037904007298,7.182352111885263,-0.014789131265013467,1.0,7.182352111885263,-713.5,0.0,1370.8,-5001.8
2025-05-21 10:00:00,-0.1026274893121033,7.047517221357296,-0.00966035317397651,1.0,7.047517221357296,-1517.0,0.0,1174.3,-3640.7
2025-05-21 11:00:00,-0.057751170257470896,6.939253946041508,-0.007308247331946127,0.0,0.0,-1386.5,0.0,744.8,-2905.9
2025-05-21 12:00:00,-0.10225943431008666,6.851184927493743,0.0026366066461749327,0.0,0.0,-986.7,0.0,779.9,-2482.4
2025-05-21 13:00:00,-0.09755773832860415,6.721425700790643,0.0035989358646126846,0.0,0.0,-726.2,0.0,465.0,-2229.9
2025-05-21 14:00:00,-0.14143976242844492,6.723832440821209,0.014543058910748918,0.0,0.0,-552.3,0.0,403.2,-2178.4
2025-05-21 15:00:00,-0.11706962219030181,7.045776576879511,0.008948998458385482,0.0,0.0,-1009.1,0.0,579.2,-2562.7
2025-05-21 16:00:00,-0.03690623911232738,7.215239978730097,0.01760278421884731,0.0,0.0,-1419.8,0.0,760.3,-3760.1
2025-05-21 17:00:00,-0.11320989675947368,7.365812837209472,0.007369114368517948,1.0,7.365812837209472,-648.7,0.0,1403.0,-5300.5
2025-05-21 18:00:00,-0.11050509868684655,7.475905969367397,0.015130376301640602,1.0,7.475905969367397,-95.1,0.0,1450.3,-6556.1
2025-05-21 19:00:00,-0.13691963765355686,7.555905093611346,0.002229063161640177,1.0,7.555905093611346,0.0,0.0,1323.8,-6661.1
2025-05-21 20:00:00,-0.1623044746794946,7.596894438144544,0.006760868965176137,1.0,7.596894438144544,0.0,29.1,1465.5,-6687.7
2025-05-21 21:00:00,-0.2115995576759766,7.615791072035833,0.010137710510281117,1.0,7.615791072035833,0.0,152.7,1433.0,-6405.9
2025-05-21 22:00:00,-0.2306520737267923,7.645875825184813,0.009097335096032388,1.0,7.645875825184813,-95.1,0.0,1343.5,-5546.0
2025-05-21 23:00:00,-0.2372814346841059,7.557472901614746,0.006031209432123319,1.0,7.557472901614746,-390.4,0.0,1303.5,-4347.1
2025-05-22 00:00:00,-0.2628040797825606,7.340835554123275,0.008545815570820459,1.0,7.340835554123275,-557.6,0.0,1126.9,-3163.5
2025-05-22 01:00:00,-0.31435706855144474,7.475905969367397,0.004372454572462381,1.0,7.475905969367397,-642.1,0.0,912.7,-2922.9
2025-05-22 02:00:00,-0.35317637376060773,7.482681828154651,0.0015378177928271342,1.0,7.482681828154651,-844.6,0.0,897.5,-2658.5
2025-05-22 03:00:00,-0.3599348848270445,7.550661243105336,0.006181934248342458,1.0,7.550661243105336,-1089.6,0.0,840.5,-2374.0
2025-05-22 04:00:00,-0.38048871373660287,7.566828479208331,0.00659558111212899,1.0,7.566828479208331,-1085.5,0.0,740.4,-2225.8
2025-05-22 05:00:00,-0.4526495884427,7.7336835707759,0.012865929269961107,1.0,7.7336835707759,-1066.4,0.0,527.4,-2385.1
2025-05-22 06:00:00,-0.4760583453746414,7.874739125171811,0.016925771238582854,1.0,7.874739125171811,-1041.9,0.0,813.6,-2944.7
2025-05-22 07:00:00,-0.5468638994678865,7.962067308753666,0.028938927153039806,1.0,7.962067308753666,-1064.1,0.0,837.7,-3335.9
2025-05-22 08:00:00,-0.5766747699151282,8.037220031133012,0.03324193704237732,1.0,8.037220031133012,-1211.7,0.0,666.6,-3127.0
2025-05-22 09:00:00,-0.46096699673224206,8.021584533455107,0.04228136261031956,1.0,8.021584533455107,-1330.8,0.0,359.8,-2589.2
2025-05-22 10:00:00,-0.3310720460163008,8.173293438966228,0.046572327899918164,0.0,0.0,-1478.7,0.0,549.2,-3147.9
2025-05-22 11:00:00,-0.30426538245480117,8.081784206935001,0.04697092182721185,0.0,0.0,-1297.6,0.0,918.2,-3293.3
2025-05-22 12:00:00,-0.2666927081803512,8.117610746466228,0.04967458509005329,0.0,0.0,-832.0,0.0,1397.2,-4190.4
2025-05-22 13:00:00,-0.22429511904812927,8.137688184977605,0.05684342468066905,0.0,0.0,-920.9,0.0,1248.8,-4008.9
2025-05-22 14:00:00,-0.2393302877528014,8.145839612936841,0.0597654827861378,0.0,0.0,-1020.6,0.0,1194.3,-3900.9
2025-05-22 15:00:00,-0.22150187415773015,8.157370441186774,0.06202078204281136,0.0,0.0,-1242.5,0.0,950.2,-3516.0
2025-05-22 16:00:00,-0.22256828715490018,8.173011311724972,0.06574241316984253,0.0,0.0,-1219.0,0.0,648.0,-3205.3
2025-05-22 17:00:00,-0.34316115449754836,8.209852481301272,0.05608237032210628,1.0,8.209852481301272,-1238.6,0.0,287.5,-2785.0
2025-05-22 18:00:00,-0.383027623341484,8.244334047856094,0.04999897500667583,1.0,8.244334047856094,-697.3,0.0,520.9,-3680.8
