timestamp,price_ds,wind_log,hydro_log_ds,consump_log_ds,oil_log,gas_log,netexch_fi,netexch_no4,netexch_se2,decoupled,wind_x_decoupled
2023-09-20 22:00:00,-0.07008735243236419,5.996452088619021,0.027955842235003914,0.010998348928838553,4.507138305714996,3.6230067099632284,-156.6,-218.4,0.0,0,0.0
2023-09-20 23:00:00,-0.060353376206361276,5.857933154483459,0.027955842235003914,0.010967644573152135,4.507143820689531,3.6230067099632284,0.0,-105.5,236.5,0,0.0
2023-09-21 00:00:00,-0.08082031481330887,5.971261839790462,0.027955842235003914,0.006294968738957074,4.507149335633651,3.6189933266497696,-528.8,0.0,615.0,0,0.0
2023-09-21 01:00:00,-0.083474231063982,6.07993319509559,0.027955842235003914,0.005769027164107321,4.50720448340211,3.6189933266497696,-553.7,0.0,659.3,0,0.0
2023-09-21 02:00:00,-0.07738409698182025,6.19644412779452,0.027955842235003914,0.004606571892169953,4.5027830233096635,3.6189933266497696,-598.5,0.0,703.5,0,0.0
2023-09-21 03:00:00,-0.08034299714098925,6.35088571671474,0.027955842235003914,0.0033740155587702603,4.5012863572690085,3.6189933266497696,-664.1,0.0,731.7,0,0.0
2023-09-21 04:00:00,-0.09183550287450348,6.481577129276431,0.027955842235003914,0.005481994768335774,4.494942288266457,3.6189933266497696,-613.9,-1.1,619.5,0,0.0
2023-09-21 05:00:00,-0.10788247790416516,6.608000625296087,0.027955842235003914,0.0023419065712140252,4.493098310564572,3.6189933266497696,-797.2,0.0,588.5,0,0.0
2023-09-21 06:00:00,-0.12865940795714081,6.736966958001855,0.027955842235003914,0.008801260922352228,4.49706145299359,3.6189933266497696,-743.9,-69.3,0.0,0,0.0
2023-09-21 07:00:00,-0.12873349828506075,6.914730892718563,0.027955842235003914,0.011047752524138588,4.495221382440224,3.6189933266497696,-1101.0,0.0,0.0,0,0.0
2023-09-21 08:00:00,-0.13405516231249237,6.98933526597456,0.027955842235003914,0.010305945823599671,4.494942288266457,3.6189933266497696,-1260.0,-87.9,0.0,0,0.0
2023-09-21 09:00:00,-0.17197517944299712,7.055312843339752,0.027955842235003914,0.011420055872872759,4.495946662960299,3.6189933266497696,-1260.0,-68.0,0.0,0,0.0
2023-09-21 10:00:00,-0.19679299925542093,7.081708586105575,0.027955842235003914,0.009037100100939277,4.489343984482299,3.6189933266497696,-1260.0,-9.0,0.0,0,0.0
2023-09-21 11:00:00,-0.194979098867889,7.05617528410041,0.027955842235003914,0.012028055387082404,4.495053935283365,3.6189933266497696,-1083.4,-14.5,0.0,0,0.0
2023-09-21 12:00:00,-0.18554487772385464,7.01571242048723,0.027955842235003914,0.01177033069175959,4.495723555745202,3.6189933266497696,-1012.1,-42.4,0.0,0,0.0
2023-09-21 13:00:00,-0.2017046908562552,7.018401799069201,0.027955842235003914,0.004899339871945685,4.495578509357997,3.6189933266497696,-804.8,-28.6,0.0,0,0.0
2023-09-21 14:00:00,-0.21302730889196297,7.068172000388042,0.027955842235003914,0.010383306388050961,4.495165569836607,3.6189933266497696,-735.4,-16.4,0.0,0,0.0
2023-09-21 15:00:00,-0.2538512350258486,6.9957661563048505,0.027955842235003914,0.020636873441281622,4.502506031878007,3.6189933266497696,-825.9,0.0,0.0,0,0.0
2023-09-21 16:00:00,-0.1973252792938247,6.811244378601294,0.027955842235003914,0.012919410340146875,4.504830378787129,3.6189933266497696,-899.1,-22.1,0.0,0,0.0
2023-09-21 17:00:00,-0.19289360977693626,6.60934924316738,0.027955842235003914,0.016525506863592554,4.501508226965846,3.6189933266497696,-712.5,-203.4,0.0,0,0.0
2023-09-21 18:00:00,-0.1818214509634597,6.452048954437226,0.027955842235003914,0.009006087730337953,4.507369908462178,3.6189933266497696,-583.5,-185.7,0.0,0,0.0
2023-09-21 19:00:00,-0.18629446223734902,6.495265555937008,0.027955842235003914,0.0008719764814113518,4.500065193237062,3.6189933266497696,-449.5,-160.6,0.0,0,0.0
2023-09-21 20:00:00,-0.16132500759913615,6.6895992691789665,0.027955842235003914,-0.0026326669117899826,4.494942288266457,3.6189933266497696,-93.1,-302.4,0.0,0,0.0
2023-09-21 21:00:00,-0.15959368110675332,6.860663671448287,0.027955842235003914,-0.005106287309331492,4.491026768877249,3.6189933266497696,0.0,-184.6,0.0,0,0.0
2023-09-21 22:00:00,-0.14566587311755175,6.961296045910167,0.027955842235003914,-0.007251648646873221,4.490791349465271,3.6189933266497696,-19.6,-206.4,0.0,0,0.0
2023-09-21 23:00:00,-0.12362787546940268,7.034387929915503,0.027955842235003914,-0.009410876251323863,4.491267736109673,3.6189933266497696,-73.5,-159.4,0.0,0,0.0
2023-09-22 00:00:00,-0.15160281134500853,6.905753276311464,0.027955842235003914,-0.004158388773352506,4.491743895917899,3.6584202466292277,0.0,-245.4,54.5,0,0.0
2023-09-22 01:00:00,-0.1486469969761215,6.902742737158593,0.027955842235003914,-0.008883043868324947,4.490578303182963,3.6584202466292277,0.0,-290.7,89.8,0,0.0
2023-09-22 02:00:00,-0.13749240078791303,6.964135612418245,0.027955842235003914,-0.00932769908237674,4.490017438089964,3.6584202466292277,0.0,-278.8,11.5,0,0.0
2023-09-22 03:00:00,-0.13461205097000395,7.065613363597717,0.027955842235003914,-0.009217072861673614,4.488782426481064,3.6584202466292277,0.0,-400.0,-15.4,0,0.0
2023-09-22 04:00:00,-0.13335519182514588,7.201170883281678,0.027955842235003914,-0.008493144527151664,4.487433399262209,3.6584202466292277,-81.1,-400.0,-172.7,0,0.0
2023-09-22 05:00:00,-0.13655637604723925,7.202661196523238,0.027955842235003914,-0.007306836459387789,4.488332952919397,3.6584202466292277,-80.6,-370.0,-264.9,0,0.0
2023-09-22 06:00:00,-0.14803726863918865,7.206377291472252,0.027955842235003914,-0.0025514557586614472,4.488557714953541,3.6584202466292277,0.0,-384.0,-572.9,0,0.0
2023-09-22 07:00:00,-0.1563977358976123,7.138866999945524,0.027955842235003914,-0.0015521090397436765,4.488108140355925,3.6584202466292277,-45.9,-384.0,-901.2,0,0.0
2023-09-22 08:00:00,-0.16176554144150046,7.044032897274685,0.027955842235003914,-0.0009744410722438701,4.485293710615064,3.6584202466292277,-403.4,-384.0,-561.9,0,0.0
