p,q,type,variable,value,se,pval
1,3,var_coef,het_wind_log,-0.8361685116584613,0.062231166565894,0.0
1,3,var_coef,het_hydro_log_ds,-1.772343561139065,1.122999223484197,0.1145143150045567
1,3,var_coef,het_consump_log_ds,5.089681046920076,1.163167565344053,1.21039232022e-05
1,3,var_coef,het_oil_log,1.016278225179422,1.399552966313177,0.467749956439163
1,3,var_coef,het_gas_log,-0.5372017029234679,0.6126948343610615,0.3806033724697229
1,3,var_coef,het_netexch_no3,0.0002904969585758,0.0001283912692096,0.0236608998024357
1,3,var_coef,het_netexch_no4,-0.0001318287332567,0.0002964561684647,0.6565495514772657
1,3,var_coef,het_netexch_se1,-0.0001901092073236,0.00013031847885,0.1446188731229305
1,3,var_coef,het_netexch_se3,-5.38605212325e-05,0.0001064187949537,0.6127734617520721
1,3,var_coef,persistence,0.9115347161734146,,
2,0,fit,N,8736.0,,
2,0,fit,ll,9434.729802261225,,
2,0,fit,AIC,-18821.45960452245,,
2,0,fit,BIC,-18651.65461977082,,
2,0,lbq_std,L1,17.845387636445,,2.39599318906e-05
2,0,lbq_sq,L1,1.208952861079668,,0.2715396042705108
2,0,lbq_std,L2,17.85923751225751,,0.0001324084948357
2,0,lbq_sq,L2,1.248435825421199,,0.5356802134205694
2,0,lbq_std,L3,27.97061272937569,,3.68398899459e-06
2,0,lbq_sq,L3,1.270961057453296,,0.7360399359896121
2,0,lbq_std,L4,37.59723606462526,,1.35674677582e-07
2,0,lbq_sq,L4,1.451302722628902,,0.8352311372635317
2,0,lbq_std,L5,50.0135637829669,,1.37696899731e-09
2,0,lbq_sq,L5,1.488094690725576,,0.9144395815546708
2,0,lbq_std,L10,61.27476139530177,,2.07804036648e-09
2,0,lbq_sq,L10,2.160219179525891,,0.994958118855471
2,0,lbq_std,L15,85.12162547797698,,7.988082545300001e-12
2,0,lbq_sq,L15,2.963542973445136,,0.9996272167705912
2,0,lbq_std,L20,93.15723476351828,,2.06885659015e-11
2,0,lbq_sq,L20,11.77371273219772,,0.923644389456138
2,0,coef,_cons,0.862969126770603,0.6793255225971198,0.2039663013599107
2,0,coef,wind_log,-0.150420081406387,0.0156121167998208,0.0
2,0,coef,hydro_log_ds,0.2261822685927221,0.173918193864214,0.1934263920638328
2,0,coef,consump_log_ds,0.4813063461075026,0.1238404086050914,0.0001016979043662
2,0,coef,oil_log,-0.0607709684066043,0.2134334948909176,0.7758508275301099
2,0,coef,gas_log,0.0510955433192122,0.1117167250951083,0.6474072801261828
2,0,coef,netexch_no3,-5.90779390407e-05,5.66358427068e-06,0.0
2,0,coef,netexch_no4,-5.89764948293e-05,5.84483926857e-06,0.0
2,0,coef,netexch_se1,-5.52411700668e-05,5.18597145376e-06,0.0
2,0,coef,netexch_se3,-5.09951491087e-05,5.58588018826e-06,0.0
2,0,coef,ar_L1,1.161688023697768,0.0231625042087218,0.0
2,0,coef,ar_L2,-0.2089067056052698,0.0219778687943591,0.0
2,0,var_coef,omega,-2.3714576438959,4.058191571892245,0.5589760080306869
2,0,var_coef,arch1,0.6963330549435899,0.0902721921959715,1.22124532709e-14
2,0,var_coef,garch1,0.2067225904111144,0.0388263283001772,1.01348699433e-07
2,0,var_coef,het_wind_log,-0.8321483327516701,0.0624462333702462,0.0
2,0,var_coef,het_hydro_log_ds,-1.849545695957644,1.124767468149468,0.1000976296940124
2,0,var_coef,het_consump_log_ds,5.120509837660705,1.165449239522762,1.11492365582e-05
2,0,var_coef,het_oil_log,1.049959747866047,1.394227215190077,0.4514039466060458
