zone,start,end,variable,adf_stat,adf_pval,adf_lags,adf_stationary,dfgls_stat,dfgls_pval,dfgls_stationary
SE3,2018-04-01,2019-03-31,consump_log_ds,-7.4811,0.0,28,True,-3.7157,0.0002,True
SE3,2018-04-01,2019-03-31,oil_log,-1.1224,0.7061,7,False,-0.993,0.2958,False
SE3,2018-04-01,2019-03-31,gas_log,1.0347,0.9946,0,False,-0.0745,0.6673,False
SE3,2018-04-01,2019-03-31,netexch_dk1,-9.3412,0.0,34,True,-6.3737,0.0,True
SE3,2018-04-01,2019-03-31,netexch_fi,-8.8373,0.0,35,True,-3.9622,0.0001,True
SE3,2018-04-01,2019-03-31,netexch_no1,-7.6826,0.0,32,True,-4.147,0.0,True
SE3,2018-04-01,2019-03-31,netexch_se2,-8.1546,0.0,33,True,-3.4378,0.0006,True
SE3,2018-04-01,2019-03-31,netexch_se4,-10.3519,0.0,36,True,-3.3371,0.0009,True
SE3,2018-05-01,2019-04-30,price_ds,-9.9618,0.0,29,True,-4.6371,0.0,True
SE3,2018-05-01,2019-04-30,wind_log,-9.429,0.0,30,True,-5.1048,0.0,True
SE3,2018-05-01,2019-04-30,hydro_log_ds,-2.8808,0.0476,0,True,0.2869,0.7834,False
SE3,2018-05-01,2019-04-30,consump_log_ds,-7.2837,0.0,24,True,-2.0613,0.0392,True
SE3,2018-05-01,2019-04-30,oil_log,-1.2123,0.6683,7,False,-0.8649,0.3504,False
SE3,2018-05-01,2019-04-30,gas_log,0.567,0.9868,0,False,0.2639,0.7769,False
SE3,2018-05-01,2019-04-30,netexch_dk1,-9.3256,0.0,34,True,-9.1603,0.0,True
SE3,2018-05-01,2019-04-30,netexch_fi,-8.9979,0.0,35,True,-5.3095,0.0,True
SE3,2018-05-01,2019-04-30,netexch_no1,-7.5866,0.0,32,True,-3.8969,0.0001,True
SE3,2018-05-01,2019-04-30,netexch_se2,-8.4057,0.0,36,True,-5.4671,0.0,True
SE3,2018-05-01,2019-04-30,netexch_se4,-10.6399,0.0,36,True,-7.9261,0.0,True
SE3,2018-06-01,2019-05-31,price_ds,-10.3148,0.0,29,True,-10.3173,0.0,True
SE3,2018-06-01,2019-05-31,wind_log,-9.5365,0.0,35,True,-8.735,0.0,True
SE3,2018-06-01,2019-05-31,hydro_log_ds,-5.6974,0.0,0,True,-5.465,0.0,True
SE3,2018-06-01,2019-05-31,consump_log_ds,-6.7893,0.0,32,True,-6.3712,0.0,True
SE3,2018-06-01,2019-05-31,oil_log,-1.2983,0.63,7,False,-0.7331,0.4104,False
SE3,2018-06-01,2019-05-31,gas_log,1.3876,0.9971,0,False,1.92,0.9859,False
SE3,2018-06-01,2019-05-31,netexch_dk1,-9.4753,0.0,34,True,-4.2106,0.0,True
SE3,2018-06-01,2019-05-31,netexch_fi,-9.1027,0.0,35,True,-4.3599,0.0,True
SE3,2018-06-01,2019-05-31,netexch_no1,-7.8029,0.0,29,True,-5.7993,0.0,True
SE3,2018-06-01,2019-05-31,netexch_se2,-8.682,0.0,36,True,-6.3591,0.0,True
SE3,2018-06-01,2019-05-31,netexch_se4,-10.6286,0.0,36,True,-9.1831,0.0,True
SE3,2018-07-01,2019-06-30,price_ds,-10.1639,0.0,31,True,-9.267,0.0,True
SE3,2018-07-01,2019-06-30,wind_log,-9.5335,0.0,35,True,-8.7451,0.0,True
SE3,2018-07-01,2019-06-30,hydro_log_ds,-6.1386,0.0,0,True,-4.0925,0.0001,True
SE3,2018-07-01,2019-06-30,consump_log_ds,-6.8588,0.0,30,True,-4.7302,0.0,True
SE3,2018-07-01,2019-06-30,oil_log,-1.6439,0.4602,7,False,-0.2982,0.5823,False
SE3,2018-07-01,2019-06-30,gas_log,2.1618,0.9988,0,False,3.0473,0.9987,False
SE3,2018-07-01,2019-06-30,netexch_dk1,-7.9185,0.0,37,True,-5.2251,0.0,True
SE3,2018-07-01,2019-06-30,netexch_fi,-9.0228,0.0,35,True,-3.6552,0.0003,True
SE3,2018-07-01,2019-06-30,netexch_no1,-7.4191,0.0,32,True,-5.0635,0.0,True
SE3,2018-07-01,2019-06-30,netexch_se2,-8.8039,0.0,36,True,-3.0756,0.0022,True
SE3,2018-07-01,2019-06-30,netexch_se4,-9.8045,0.0,36,True,-5.5001,0.0,True
SE3,2018-08-01,2019-07-31,price_ds,-10.0129,0.0,31,True,-9.1926,0.0,True
SE3,2018-08-01,2019-07-31,wind_log,-9.872,0.0,35,True,-7.8898,0.0,True
SE3,2018-08-01,2019-07-31,hydro_log_ds,-5.9962,0.0,0,True,-3.9646,0.0001,True
SE3,2018-08-01,2019-07-31,consump_log_ds,-6.9749,0.0,25,True,-3.7979,0.0002,True
SE3,2018-08-01,2019-07-31,oil_log,-1.625,0.4701,7,False,-0.4683,0.5132,False
SE3,2018-08-01,2019-07-31,gas_log,1.2793,0.9965,0,False,2.3626,0.9943,False
SE3,2018-08-01,2019-07-31,netexch_dk1,-8.1646,0.0,34,True,-6.8344,0.0,True
SE3,2018-08-01,2019-07-31,netexch_fi,-8.4189,0.0,35,True,-6.8425,0.0,True
SE3,2018-08-01,2019-07-31,netexch_no1,-7.8453,0.0,28,True,-4.9624,0.0,True
SE3,2018-08-01,2019-07-31,netexch_se2,-10.0144,0.0,36,True,-3.3173,0.001,True
SE3,2018-08-01,2019-07-31,netexch_se4,-10.0594,0.0,36,True,-2.9878,0.0029,True
SE3,2018-09-01,2019-08-31,price_ds,-10.1202,0.0,31,True,-5.6742,0.0,True
SE3,2018-09-01,2019-08-31,wind_log,-9.9643,0.0,35,True,-9.8686,0.0,True
SE3,2018-09-01,2019-08-31,hydro_log_ds,-6.218,0.0,0,True,-6.2177,0.0,True
SE3,2018-09-01,2019-08-31,consump_log_ds,-6.5566,0.0,25,True,-6.5558,0.0,True
SE3,2018-09-01,2019-08-31,oil_log,-1.85,0.3559,7,False,-0.4529,0.5196,False
SE3,2018-09-01,2019-08-31,gas_log,0.1805,0.9711,0,False,2.469,0.9955,False
SE3,2018-09-01,2019-08-31,netexch_dk1,-7.8439,0.0,34,True,-6.8538,0.0,True
SE3,2018-09-01,2019-08-31,netexch_fi,-8.6021,0.0,35,True,-3.4762,0.0006,True
SE3,2018-09-01,2019-08-31,netexch_no1,-7.7489,0.0,28,True,-3.495,0.0005,True
SE3,2018-09-01,2019-08-31,netexch_se2,-9.5556,0.0,36,True,-6.8804,0.0,True
SE3,2018-09-01,2019-08-31,netexch_se4,-10.0967,0.0,33,True,-7.9279,0.0,True
SE3,2018-10-01,2019-09-30,price_ds,-10.4542,0.0,31,True,-5.1812,0.0,True
SE3,2018-10-01,2019-09-30,wind_log,-10.3225,0.0,35,True,-8.8631,0.0,True
SE3,2018-10-01,2019-09-30,hydro_log_ds,-6.2206,0.0,0,True,-6.2167,0.0,True
SE3,2018-10-01,2019-09-30,consump_log_ds,-6.53,0.0,25,True,-6.4255,0.0,True
SE3,2018-10-01,2019-09-30,oil_log,-2.5006,0.1153,8,False,-0.2386,0.6058,False
SE3,2018-10-01,2019-09-30,gas_log,-1.3785,0.5925,0,False,1.1775,0.9438,False
SE3,2018-10-01,2019-09-30,netexch_dk1,-7.8109,0.0,34,True,-4.7154,0.0,True
SE3,2018-10-01,2019-09-30,netexch_fi,-8.4652,0.0,34,True,-4.3069,0.0,True
SE3,2018-10-01,2019-09-30,netexch_no1,-7.9147,0.0,28,True,-7.3881,0.0,True
SE3,2018-10-01,2019-09-30,netexch_se2,-9.9264,0.0,36,True,-5.2798,0.0,True
SE3,2018-10-01,2019-09-30,netexch_se4,-10.0671,0.0,33,True,-9.2222,0.0,True
SE3,2018-11-01,2019-10-31,price_ds,-10.2876,0.0,31,True,-9.1491,0.0,True
SE3,2018-11-01,2019-10-31,wind_log,-10.4203,0.0,35,True,-7.7078,0.0,True
SE3,2018-11-01,2019-10-31,hydro_log_ds,-6.1211,0.0,0,True,-4.294,0.0,True
SE3,2018-11-01,2019-10-31,consump_log_ds,-6.2042,0.0,36,True,-4.043,0.0001,True
SE3,2018-11-01,2019-10-31,oil_log,-2.6688,0.0796,8,False,-0.6501,0.4497,False
SE3,2018-11-01,2019-10-31,gas_log,-1.4245,0.5705,0,False,-0.0345,0.6816,False
SE3,2018-11-01,2019-10-31,netexch_dk1,-7.6338,0.0,34,True,-7.5807,0.0,True
SE3,2018-11-01,2019-10-31,netexch_fi,-8.6636,0.0,25,True,-2.8133,0.005,True
SE3,2018-11-01,2019-10-31,netexch_no1,-8.5391,0.0,28,True,-4.083,0.0001,True
SE3,2018-11-01,2019-10-31,netexch_se2,-10.3816,0.0,36,True,-4.3118,0.0,True
SE3,2018-11-01,2019-10-31,netexch_se4,-10.6548,0.0,37,True,-3.7191,0.0002,True
SE3,2018-12-01,2019-11-30,price_ds,-10.1833,0.0,31,True,-5.3705,0.0,True
SE3,2018-12-01,2019-11-30,wind_log,-10.6562,0.0,36,True,-5.2817,0.0,True
SE3,2018-12-01,2019-11-30,hydro_log_ds,-6.1222,0.0,0,True,-4.823,0.0,True
SE3,2018-12-01,2019-11-30,consump_log_ds,-6.664,0.0,32,True,-5.8369,0.0,True
SE3,2018-12-01,2019-11-30,oil_log,-2.2232,0.1979,8,False,-1.2219,0.2102,False
SE3,2018-12-01,2019-11-30,gas_log,-1.9091,0.3278,0,False,-0.2058,0.6185,False
SE3,2018-12-01,2019-11-30,netexch_dk1,-7.8735,0.0,34,True,-4.7963,0.0,True
SE3,2018-12-01,2019-11-30,netexch_fi,-9.8521,0.0,25,True,-2.9141,0.0037,True
SE3,2018-12-01,2019-11-30,netexch_no1,-8.7823,0.0,28,True,-7.2081,0.0,True
SE3,2018-12-01,2019-11-30,netexch_se2,-10.9055,0.0,36,True,-6.3125,0.0,True
SE3,2018-12-01,2019-11-30,netexch_se4,-11.3718,0.0,37,True,-10.7228,0.0,True
SE3,2019-01-01,2019-12-31,price_ds,-10.6079,0.0,31,True,-10.5965,0.0,True
SE3,2019-01-01,2019-12-31,wind_log,-9.7983,0.0,35,True,-4.176,0.0,True
SE3,2019-01-01,2019-12-31,hydro_log_ds,-6.1581,0.0,0,True,-4.2062,0.0,True
SE3,2019-01-01,2019-12-31,consump_log_ds,-6.9544,0.0,34,True,-4.8701,0.0,True
SE3,2019-01-01,2019-12-31,oil_log,-3.2711,0.0162,8,True,0.0228,0.7014,False
SE3,2019-01-01,2019-12-31,gas_log,-2.0689,0.2572,0,False,0.0127,0.698,False
SE3,2019-01-01,2019-12-31,netexch_dk1,-7.507,0.0,34,True,-7.48,0.0,True
SE3,2019-01-01,2019-12-31,netexch_fi,-9.9526,0.0,25,True,-8.9447,0.0,True
SE3,2019-01-01,2019-12-31,netexch_no1,-8.6323,0.0,26,True,-6.7194,0.0,True
SE3,2019-01-01,2019-12-31,netexch_se2,-10.6657,0.0,36,True,-2.6553,0.0081,True
SE3,2019-01-01,2019-12-31,netexch_se4,-11.3101,0.0,37,True,-3.5267,0.0005,True
SE3,2019-02-01,2020-01-31,price_ds,-10.7939,0.0,31,True,-6.7314,0.0,True
SE3,2019-02-01,2020-01-31,wind_log,-9.0413,0.0,35,True,-6.9364,0.0,True
SE3,2019-02-01,2020-01-31,hydro_log_ds,-6.2618,0.0,0,True,-4.8345,0.0,True
SE3,2019-02-01,2020-01-31,consump_log_ds,-7.7946,0.0,25,True,-3.2002,0.0015,True
SE3,2019-02-01,2020-01-31,oil_log,-2.5456,0.1048,8,False,-1.8814,0.0594,False
SE3,2019-02-01,2020-01-31,gas_log,-1.8885,0.3375,0,False,0.2572,0.7749,False
SE3,2019-02-01,2020-01-31,netexch_dk1,-7.5683,0.0,34,True,-3.8471,0.0001,True
SE3,2019-02-01,2020-01-31,netexch_fi,-9.2292,0.0,26,True,-6.4832,0.0,True
SE3,2019-02-01,2020-01-31,netexch_no1,-8.6523,0.0,26,True,-6.6678,0.0,True
SE3,2019-02-01,2020-01-31,netexch_se2,-10.1156,0.0,37,True,-6.2294,0.0,True
SE3,2019-02-01,2020-01-31,netexch_se4,-10.2882,0.0,37,True,-4.6176,0.0,True
SE3,2019-03-01,2020-02-29,price_ds,-10.9345,0.0,31,True,-8.3144,0.0,True
SE3,2019-03-01,2020-02-29,wind_log,-9.1567,0.0,35,True,-6.4099,0.0,True
SE3,2019-03-01,2020-02-29,hydro_log_ds,-6.2663,0.0,0,True,-4.0465,0.0001,True
SE3,2019-03-01,2020-02-29,consump_log_ds,-7.8219,0.0,25,True,-7.8164,0.0,True
SE3,2019-03-01,2020-02-29,oil_log,-1.5346,0.5163,5,False,-1.5761,0.1123,False
SE3,2019-03-01,2020-02-29,gas_log,-1.5525,0.5074,0,False,0.2002,0.7583,False
SE3,2019-03-01,2020-02-29,netexch_dk1,-8.2129,0.0,33,True,-6.0842,0.0,True
SE3,2019-03-01,2020-02-29,netexch_fi,-8.9461,0.0,27,True,-5.0425,0.0,True
SE3,2019-03-01,2020-02-29,netexch_no1,-8.5404,0.0,25,True,-3.0592,0.0023,True
SE3,2019-03-01,2020-02-29,netexch_se2,-10.1092,0.0,36,True,-8.6196,0.0,True
SE3,2019-03-01,2020-02-29,netexch_se4,-10.867,0.0,36,True,-3.8042,0.0002,True
SE3,2019-04-01,2020-03-31,price_ds,-11.1221,0.0,34,True,-8.7253,0.0,True
SE3,2019-04-01,2020-03-31,wind_log,-9.1133,0.0,35,True,-8.5444,0.0,True
SE3,2019-04-01,2020-03-31,hydro_log_ds,-6.1854,0.0,0,True,-3.5073,0.0005,True
SE3,2019-04-01,2020-03-31,consump_log_ds,-7.908,0.0,28,True,-3.5239,0.0005,True
SE3,2019-04-01,2020-03-31,oil_log,3.2253,1.0,37,False,3.772,0.9998,False
SE3,2019-04-01,2020-03-31,gas_log,-0.2012,0.9384,0,False,0.5151,0.8408,False
SE3,2019-04-01,2020-03-31,netexch_dk1,-8.2279,0.0,34,True,-4.3911,0.0,True
SE3,2019-04-01,2020-03-31,netexch_fi,-8.5811,0.0,27,True,-4.168,0.0,True
SE3,2019-04-01,2020-03-31,netexch_no1,-8.6527,0.0,26,True,-4.7222,0.0,True
SE3,2019-04-01,2020-03-31,netexch_se2,-9.3832,0.0,36,True,-5.2363,0.0,True
SE3,2019-04-01,2020-03-31,netexch_se4,-11.1621,0.0,30,True,-6.5956,0.0,True
SE3,2019-05-01,2020-04-30,price_ds,-10.8162,0.0,31,True,-1.815,0.0687,False
SE3,2019-05-01,2020-04-30,wind_log,-9.1598,0.0,35,True,-5.7722,0.0,True
SE3,2019-05-01,2020-04-30,hydro_log_ds,-5.6269,0.0,0,True,-0.9785,0.3018,False
SE3,2019-05-01,2020-04-30,consump_log_ds,-8.6208,0.0,27,True,-4.3057,0.0,True
SE3,2019-05-01,2020-04-30,oil_log,1.4686,0.9974,36,False,2.2177,0.9923,False
SE3,2019-05-01,2020-04-30,gas_log,0.0686,0.9638,0,False,1.0799,0.9337,False
SE3,2019-05-01,2020-04-30,netexch_dk1,-8.5152,0.0,34,True,-7.9315,0.0,True
SE3,2019-05-01,2020-04-30,netexch_fi,-8.5303,0.0,27,True,-8.5222,0.0,True
SE3,2019-05-01,2020-04-30,netexch_no1,-8.4708,0.0,26,True,-6.6539,0.0,True
SE3,2019-05-01,2020-04-30,netexch_se2,-8.9742,0.0,34,True,-7.9518,0.0,True
SE3,2019-05-01,2020-04-30,netexch_se4,-11.158,0.0,30,True,-8.6277,0.0,True
SE3,2019-06-01,2020-05-31,price_ds,-11.1817,0.0,33,True,-10.1011,0.0,True
SE3,2019-06-01,2020-05-31,wind_log,-9.3976,0.0,35,True,-9.248,0.0,True
SE3,2019-06-01,2020-05-31,hydro_log_ds,-4.0265,0.0013,0,True,-3.013,0.0027,True
SE3,2019-06-01,2020-05-31,consump_log_ds,-8.5558,0.0,29,True,-4.2912,0.0,True
SE3,2019-06-01,2020-05-31,oil_log,-1.2878,0.6347,36,False,-0.9397,0.318,False
SE3,2019-06-01,2020-05-31,gas_log,1.6204,0.9979,0,False,1.6921,0.978,False
SE3,2019-06-01,2020-05-31,netexch_dk1,-8.7425,0.0,34,True,-4.6357,0.0,True
SE3,2019-06-01,2020-05-31,netexch_fi,-9.5338,0.0,27,True,-3.1608,0.0017,True
SE3,2019-06-01,2020-05-31,netexch_no1,-8.1665,0.0,26,True,-5.928,0.0,True
SE3,2019-06-01,2020-05-31,netexch_se2,-9.0645,0.0,33,True,-8.9501,0.0,True
SE3,2019-06-01,2020-05-31,netexch_se4,-11.2648,0.0,30,True,-7.1919,0.0,True
SE3,2019-07-01,2020-06-30,price_ds,-10.6064,0.0,33,True,-7.3679,0.0,True
SE3,2019-07-01,2020-06-30,wind_log,-8.8996,0.0,37,True,-4.4918,0.0,True
SE3,2019-07-01,2020-06-30,hydro_log_ds,-4.7248,0.0001,0,True,-2.8321,0.0048,True
SE3,2019-07-01,2020-06-30,consump_log_ds,-8.2588,0.0,32,True,-6.9729,0.0,True
SE3,2019-07-01,2020-06-30,oil_log,-1.4255,0.57,36,False,-0.8601,0.3525,False
SE3,2019-07-01,2020-06-30,gas_log,-0.3081,0.9243,0,False,0.2646,0.7771,False
SE3,2019-07-01,2020-06-30,netexch_dk1,-9.5808,0.0,34,True,-4.5613,0.0,True
SE3,2019-07-01,2020-06-30,netexch_fi,-9.2434,0.0,27,True,-7.2469,0.0,True
SE3,2019-07-01,2020-06-30,netexch_no1,-8.1376,0.0,26,True,-5.3837,0.0,True
SE3,2019-07-01,2020-06-30,netexch_se2,-8.9614,0.0,33,True,-5.6763,0.0,True
SE3,2019-07-01,2020-06-30,netexch_se4,-11.4649,0.0,30,True,-11.3469,0.0,True
SE3,2019-08-01,2020-07-31,price_ds,-9.6118,0.0,33,True,-9.6099,0.0,True
SE3,2019-08-01,2020-07-31,wind_log,-9.6841,0.0,35,True,-3.7199,0.0002,True
SE3,2019-08-01,2020-07-31,hydro_log_ds,-3.4598,0.0091,0,True,-3.1883,0.0015,True
SE3,2019-08-01,2020-07-31,consump_log_ds,-8.3658,0.0,32,True,-5.6526,0.0,True
SE3,2019-08-01,2020-07-31,oil_log,-1.4801,0.5433,36,False,-0.948,0.3145,False
SE3,2019-08-01,2020-07-31,gas_log,-0.2472,0.9327,0,False,0.5238,0.8427,False
SE3,2019-08-01,2020-07-31,netexch_dk1,-9.7197,0.0,34,True,-9.7144,0.0,True
SE3,2019-08-01,2020-07-31,netexch_fi,-9.1506,0.0,27,True,-3.4848,0.0005,True
SE3,2019-08-01,2020-07-31,netexch_no1,-7.8099,0.0,26,True,-4.2167,0.0,True
SE3,2019-08-01,2020-07-31,netexch_se2,-8.8607,0.0,33,True,-3.7216,0.0002,True
SE3,2019-08-01,2020-07-31,netexch_se4,-11.2894,0.0,30,True,-11.28,0.0,True
SE3,2019-09-01,2020-08-31,price_ds,-9.5609,0.0,33,True,-9.5542,0.0,True
SE3,2019-09-01,2020-08-31,wind_log,-9.5215,0.0,35,True,-8.0076,0.0,True
SE3,2019-09-01,2020-08-31,hydro_log_ds,-4.8269,0.0,0,True,-2.5327,0.0115,True
SE3,2019-09-01,2020-08-31,consump_log_ds,-8.4254,0.0,29,True,-5.4542,0.0,True
SE3,2019-09-01,2020-08-31,oil_log,-1.4851,0.5409,36,False,-1.066,0.2667,False
SE3,2019-09-01,2020-08-31,gas_log,-0.9699,0.7641,0,False,-0.5837,0.4816,False
SE3,2019-09-01,2020-08-31,netexch_dk1,-10.5257,0.0,29,True,-10.0006,0.0,True
SE3,2019-09-01,2020-08-31,netexch_fi,-9.0357,0.0,28,True,-7.0662,0.0,True
SE3,2019-09-01,2020-08-31,netexch_no1,-7.7695,0.0,26,True,-7.6861,0.0,True
SE3,2019-09-01,2020-08-31,netexch_se2,-9.7391,0.0,33,True,-2.5664,0.0104,True
SE3,2019-09-01,2020-08-31,netexch_se4,-10.9881,0.0,30,True,-3.0814,0.0022,True
SE3,2019-10-01,2020-09-30,price_ds,-9.5759,0.0,33,True,-9.1905,0.0,True
SE3,2019-10-01,2020-09-30,wind_log,-9.1723,0.0,37,True,-5.6611,0.0,True
SE3,2019-10-01,2020-09-30,hydro_log_ds,-4.9617,0.0,24,True,-1.8093,0.0696,False
SE3,2019-10-01,2020-09-30,consump_log_ds,-8.5117,0.0,29,True,-5.5697,0.0,True
SE3,2019-10-01,2020-09-30,oil_log,-1.5551,0.5061,36,False,-0.962,0.3086,False
SE3,2019-10-01,2020-09-30,gas_log,-0.7107,0.844,0,False,-0.6872,0.432,False
SE3,2019-10-01,2020-09-30,netexch_dk1,-9.8157,0.0,36,True,-7.5904,0.0,True
SE3,2019-10-01,2020-09-30,netexch_fi,-8.8573,0.0,29,True,-7.6408,0.0,True
SE3,2019-10-01,2020-09-30,netexch_no1,-7.4526,0.0,26,True,-3.7892,0.0002,True
SE3,2019-10-01,2020-09-30,netexch_se2,-10.9841,0.0,31,True,-3.3768,0.0008,True
SE3,2019-10-01,2020-09-30,netexch_se4,-11.1149,0.0,30,True,-4.5492,0.0,True
SE3,2019-11-01,2020-10-31,price_ds,-9.5159,0.0,33,True,-9.3107,0.0,True
SE3,2019-11-01,2020-10-31,wind_log,-9.2998,0.0,37,True,-6.8954,0.0,True
SE3,2019-11-01,2020-10-31,hydro_log_ds,-5.2831,0.0,24,True,-3.5945,0.0004,True
SE3,2019-11-01,2020-10-31,consump_log_ds,-7.9314,0.0,33,True,-6.6601,0.0,True
SE3,2019-11-01,2020-10-31,oil_log,-1.6124,0.4767,36,False,-0.9017,0.3343,False
SE3,2019-11-01,2020-10-31,gas_log,-0.5824,0.8749,2,False,-0.4695,0.5128,False
SE3,2019-11-01,2020-10-31,netexch_dk1,-10.3223,0.0,36,True,-9.5409,0.0,True
SE3,2019-11-01,2020-10-31,netexch_fi,-9.2038,0.0,29,True,-3.8797,0.0001,True
SE3,2019-11-01,2020-10-31,netexch_no1,-6.7957,0.0,37,True,-1.8967,0.0574,False
SE3,2019-11-01,2020-10-31,netexch_se2,-10.8865,0.0,35,True,-4.9716,0.0,True
SE3,2019-11-01,2020-10-31,netexch_se4,-11.111,0.0,30,True,-5.6124,0.0,True
SE3,2019-12-01,2020-11-30,price_ds,-8.8994,0.0,26,True,-7.0694,0.0,True
SE3,2019-12-01,2020-11-30,wind_log,-8.4504,0.0,37,True,-8.4462,0.0,True
SE3,2019-12-01,2020-11-30,hydro_log_ds,-5.0906,0.0,24,True,-1.7288,0.0825,False
SE3,2019-12-01,2020-11-30,consump_log_ds,-7.9937,0.0,36,True,-3.0085,0.0027,True
SE3,2019-12-01,2020-11-30,oil_log,-1.741,0.4101,36,False,-1.0093,0.2892,False
SE3,2019-12-01,2020-11-30,gas_log,-0.8871,0.7922,2,False,-0.3533,0.5603,False
SE3,2019-12-01,2020-11-30,netexch_dk1,-9.8779,0.0,36,True,-4.3688,0.0,True
SE3,2019-12-01,2020-11-30,netexch_fi,-8.6118,0.0,29,True,-2.4979,0.0126,True
SE3,2019-12-01,2020-11-30,netexch_no1,-6.4321,0.0,37,True,-1.7726,0.0753,False
SE3,2019-12-01,2020-11-30,netexch_se2,-11.563,0.0,31,True,-11.0996,0.0,True
SE3,2019-12-01,2020-11-30,netexch_se4,-10.8664,0.0,29,True,-10.768,0.0,True
SE3,2020-01-01,2020-12-31,price_ds,-8.8988,0.0,26,True,-6.1778,0.0,True
SE3,2020-01-01,2020-12-31,wind_log,-9.1541,0.0,37,True,-6.035,0.0,True
SE3,2020-01-01,2020-12-31,hydro_log_ds,-5.7296,0.0,24,True,-3.6287,0.0003,True
SE3,2020-01-01,2020-12-31,consump_log_ds,-8.7267,0.0,30,True,-8.5928,0.0,True
SE3,2020-01-01,2020-12-31,oil_log,-1.9773,0.2966,36,False,-0.8456,0.359,False
SE3,2020-01-01,2020-12-31,gas_log,0.5474,0.9862,1,False,-0.1175,0.6517,False
SE3,2020-01-01,2020-12-31,netexch_dk1,-10.5208,0.0,36,True,-4.613,0.0,True
SE3,2020-01-01,2020-12-31,netexch_fi,-8.2618,0.0,33,True,-3.1114,0.002,True
SE3,2020-01-01,2020-12-31,netexch_no1,-7.9818,0.0,25,True,-2.9161,0.0037,True
SE3,2020-01-01,2020-12-31,netexch_se2,-12.1197,0.0,31,True,-5.0867,0.0,True
SE3,2020-01-01,2020-12-31,netexch_se4,-10.0736,0.0,34,True,-9.9977,0.0,True
SE3,2020-02-01,2021-01-31,price_ds,-8.8606,0.0,26,True,-8.0643,0.0,True
SE3,2020-02-01,2021-01-31,wind_log,-9.4342,0.0,26,True,-8.8902,0.0,True
SE3,2020-02-01,2021-01-31,hydro_log_ds,-5.2535,0.0,24,True,-2.6396,0.0084,True
SE3,2020-02-01,2021-01-31,consump_log_ds,-8.1515,0.0,26,True,-6.156,0.0,True
SE3,2020-02-01,2021-01-31,oil_log,-1.7617,0.3996,36,False,-1.1454,0.237,False
SE3,2020-02-01,2021-01-31,gas_log,0.5463,0.9862,0,False,0.3928,0.8115,False
SE3,2020-02-01,2021-01-31,netexch_dk1,-10.1881,0.0,37,True,-5.9222,0.0,True
SE3,2020-02-01,2021-01-31,netexch_fi,-7.6215,0.0,35,True,-5.5476,0.0,True
SE3,2020-02-01,2021-01-31,netexch_no1,-9.7476,0.0,27,True,-2.4521,0.0143,True
SE3,2020-02-01,2021-01-31,netexch_se2,-12.2141,0.0,30,True,-3.2341,0.0013,True
SE3,2020-02-01,2021-01-31,netexch_se4,-10.8725,0.0,30,True,-2.9451,0.0034,True
SE3,2020-03-01,2021-02-28,price_ds,-8.6838,0.0,26,True,-7.8245,0.0,True
SE3,2020-03-01,2021-02-28,wind_log,-9.2146,0.0,37,True,-5.3715,0.0,True
SE3,2020-03-01,2021-02-28,hydro_log_ds,-4.8925,0.0,24,True,-2.1912,0.0285,True
SE3,2020-03-01,2021-02-28,consump_log_ds,-7.199,0.0,29,True,-5.6872,0.0,True
SE3,2020-03-01,2021-02-28,oil_log,-1.3399,0.6107,36,False,-1.3348,0.1744,False
SE3,2020-03-01,2021-02-28,gas_log,-0.1737,0.9416,0,False,-0.0331,0.6821,False
SE3,2020-03-01,2021-02-28,netexch_dk1,-10.3549,0.0,28,True,-3.7682,0.0002,True
SE3,2020-03-01,2021-02-28,netexch_fi,-7.8135,0.0,35,True,-5.5571,0.0,True
SE3,2020-03-01,2021-02-28,netexch_no1,-8.9004,0.0,37,True,-4.4861,0.0,True
SE3,2020-03-01,2021-02-28,netexch_se2,-9.7967,0.0,32,True,-1.5104,0.1273,False
SE3,2020-03-01,2021-02-28,netexch_se4,-9.5091,0.0,28,True,-2.2734,0.0231,True
SE3,2020-04-01,2021-03-31,price_ds,-8.6933,0.0,26,True,-7.7181,0.0,True
SE3,2020-04-01,2021-03-31,wind_log,-9.1765,0.0,37,True,-5.3585,0.0,True
SE3,2020-04-01,2021-03-31,hydro_log_ds,-5.634,0.0,0,True,-5.5781,0.0,True
SE3,2020-04-01,2021-03-31,consump_log_ds,-6.765,0.0,34,True,-3.2265,0.0013,True
SE3,2020-04-01,2021-03-31,oil_log,-1.9496,0.3091,36,False,0.3058,0.7886,False
SE3,2020-04-01,2021-03-31,gas_log,-0.2094,0.9374,0,False,0.9268,0.9146,False
SE3,2020-04-01,2021-03-31,netexch_dk1,-9.7578,0.0,27,True,-4.8814,0.0,True
SE3,2020-04-01,2021-03-31,netexch_fi,-8.0373,0.0,34,True,-5.4846,0.0,True
SE3,2020-04-01,2021-03-31,netexch_no1,-9.1103,0.0,27,True,-4.2681,0.0,True
SE3,2020-04-01,2021-03-31,netexch_se2,-10.0841,0.0,27,True,-8.7185,0.0,True
SE3,2020-04-01,2021-03-31,netexch_se4,-9.0576,0.0,26,True,-8.1408,0.0,True
SE3,2020-05-01,2021-04-30,price_ds,-8.8336,0.0,26,True,-8.0808,0.0,True
