timestamp,price_ds,wind_log,consump_log_ds,north_wind_log,netexch_dk2,netexch_ger,netexch_pl,netexch_se3
2024-02-17 02:00:00,-0.15899669031941865,7.3727463664043285,-0.12380211059490165,8.65956043270316,-1065.0,-615.0,-600.0,3445.0
2024-02-17 03:00:00,-0.22606809247670778,7.312553498102598,-0.12583560215415623,8.692825760059396,-1062.2,-615.0,-600.0,3522.7
2024-02-17 04:00:00,-0.26129485407073805,7.21081845347222,-0.12210719279442728,8.743531633626967,-971.1,-615.0,-600.0,3310.5
2024-02-17 05:00:00,-0.28372689306248944,7.085064293952548,-0.1167853015251028,8.790116892892472,-976.5,-615.0,-600.0,3502.0
2024-02-17 06:00:00,-0.28613792066374444,6.98933526597456,-0.10971772902476573,8.828201089171515,-1009.0,-615.0,-600.0,3868.6
2024-02-17 07:00:00,-0.25953087133841013,6.92951677076365,-0.0945676706988241,8.857372832825773,-1130.7,-615.0,-600.0,4286.6
2024-02-17 08:00:00,-0.2897586538428589,6.88653164253051,-0.07793046141094351,8.887652690325586,-1261.0,-615.0,-600.0,4533.7
2024-02-17 09:00:00,-0.26192538617119254,6.843749949006225,-0.07328524377572432,8.906799883589944,-1261.0,-615.0,-600.0,4566.6
2024-02-17 10:00:00,-0.23556464531910937,6.803505257608338,-0.07887703097828425,8.90598676523643,-1261.0,-615.0,-420.0,4338.4
2024-02-17 11:00:00,-0.26641207225202557,6.7661917146603505,-0.09876200406366564,8.93102321585603,-1261.0,-615.0,-420.0,4233.9
2024-02-17 12:00:00,-0.2720238214612394,6.70073110954781,-0.08507907683067195,8.922924930641832,-1261.0,-615.0,-420.0,4213.6
2024-02-17 13:00:00,-0.29409324323955577,6.601230118728877,-0.08676608580744194,8.906393407058367,-1261.0,-615.0,-420.0,4267.4
2024-02-17 14:00:00,-0.2611600983162212,6.4457198193855785,-0.11119402873105066,8.8771028978649,-1261.0,-615.0,-420.0,4396.4
2024-02-17 15:00:00,0.26229145672734155,6.267200548541362,-0.09650831990394249,8.839711378703475,-1223.4,-615.0,-600.0,4736.0
2024-02-17 16:00:00,0.25334894583793943,6.154858094016418,-0.07872066812718792,8.804325112562537,-1190.7,-388.9,-600.0,4736.0
2024-02-17 17:00:00,0.18877123402298057,6.129050210060545,-0.04777726880245936,8.776784383701493,-1261.0,-272.1,-600.0,4736.0
2024-02-17 18:00:00,0.3051161650957184,6.104793232414985,-0.011262148945061057,8.760923376338836,-1261.0,-615.0,-600.0,4679.0
2024-02-17 19:00:00,0.25236082256211656,6.021023349349527,-0.035821383723147804,8.751316246773456,-1261.0,-360.2,-600.0,4679.0
2024-02-17 20:00:00,0.2707339734953491,5.8805329864007,-0.04199973543655133,8.741456115998364,-1261.0,-380.6,-600.0,4736.0
2024-02-17 21:00:00,0.24872766988767303,5.662960480135946,-0.027594405056150073,8.735203590618699,-1261.0,-529.1,-600.0,4736.0
2024-02-17 22:00:00,0.25860035396980496,5.3706380281276624,-0.01198124107305265,8.724369949208368,-1261.0,-542.1,-600.0,4736.0
2024-02-17 23:00:00,0.2604365734597227,4.983606621708336,-0.021459068893482147,8.70201162840878,-1261.0,-615.0,-600.0,4736.0
2024-02-18 00:00:00,0.2167203330944103,4.59511985013459,0.0003708774966479922,8.725507328484445,-1261.0,-291.2,-600.0,4836.0
2024-02-18 01:00:00,0.18940134053202762,4.700480365792417,0.006801369155778225,8.661812881026181,-1300.0,-347.0,-600.0,4900.0
2024-02-18 02:00:00,0.19182070875901758,5.030437921392435,0.009810477305150833,8.565030520830398,-1300.0,-377.5,-600.0,4900.0
2024-02-18 03:00:00,0.17799237021939263,5.313205979041787,0.009071036825920586,8.437283808187935,-1300.0,-366.7,-600.0,4900.0
2024-02-18 04:00:00,0.18381556859889603,5.552959584921617,0.01164992315876745,8.28374674710613,-1300.0,-319.4,-600.0,4900.0
