timestamp,price_ds,wind_log,consump_log_ds,occurrence,zone,is_se2,post_fbmc,se2_post,wind_se2,wind_post_fbmc,wind_se2_post_fbmc
2025-10-17 17:00:00,-0.06685888355733827,7.59488438721652,0.050497674526822856,0,SE2,1,1,1,7.59488438721652,7.59488438721652,7.59488438721652
2025-10-17 18:00:00,-0.009626259677171234,6.905753276311464,0.04825002248705346,0,SE1,0,1,0,0.0,6.905753276311464,0.0
2025-10-17 18:00:00,-0.06053782468580593,7.755338812846501,0.06889259087095034,0,SE2,1,1,1,7.755338812846501,7.755338812846501,7.755338812846501
2025-10-17 19:00:00,0.11750932712927753,7.025538314638521,0.04704213654455547,0,SE1,0,1,0,0.0,7.025538314638521,0.0
2025-10-17 19:00:00,-0.04276996987577508,7.846198815497425,0.05840184016741112,0,SE2,1,1,1,7.846198815497425,7.846198815497425,7.846198815497425
2025-10-17 20:00:00,0.01396176827925899,7.090076835776092,0.04889713581122468,0,SE1,0,1,0,0.0,7.090076835776092,0.0
2025-10-17 20:00:00,-0.02954009330521412,7.879669914604289,0.050692832818787004,0,SE2,1,1,1,7.879669914604289,7.879669914604289,7.879669914604289
2025-10-17 21:00:00,0.03605395450158877,7.119635638017636,0.04954829924242432,0,SE1,0,1,0,0.0,7.119635638017636,0.0
2025-10-17 21:00:00,-0.0013200852159886978,7.8160138391590275,0.07690805763428088,0,SE2,1,1,1,7.8160138391590275,7.8160138391590275,7.8160138391590275
2025-10-17 22:00:00,0.02978620329993653,7.154615356913663,0.05394544936410739,0,SE1,0,1,0,0.0,7.154615356913663,0.0
2025-10-17 22:00:00,-0.0007043841796123829,7.790282380703483,0.08013667044675632,0,SE2,1,1,1,7.790282380703483,7.790282380703483,7.790282380703483
2025-10-17 23:00:00,0.041926608627960604,7.194436851100335,0.04577546956060452,0,SE1,0,1,0,0.0,7.194436851100335,0.0
2025-10-17 23:00:00,0.01103869436655014,7.773594467360194,0.0805685355945176,0,SE2,1,1,1,7.773594467360194,7.773594467360194,7.773594467360194
2025-10-18 00:00:00,0.0340350820880424,7.236339342754344,0.030558995511836606,0,SE1,0,1,0,0.0,7.236339342754344,0.0
2025-10-18 00:00:00,0.026273574076531858,7.698936199813447,0.09403121988220953,0,SE2,1,1,1,7.698936199813447,7.698936199813447,7.698936199813447
2025-10-18 01:00:00,0.05311387179714799,7.278628942320682,0.02148591442419523,0,SE1,0,1,0,0.0,7.278628942320682,0.0
2025-10-18 01:00:00,0.05005416677750407,7.68662133494462,0.10050480450244859,0,SE2,1,1,1,7.68662133494462,7.68662133494462,7.68662133494462
2025-10-18 02:00:00,0.04728540383804258,7.31986492980897,0.006150451676880664,0,SE1,0,1,0,0.0,7.31986492980897,0.0
2025-10-18 02:00:00,0.042899938286431016,7.679713639966372,0.0864203204078553,0,SE2,1,1,1,7.679713639966372,7.679713639966372,7.679713639966372
2025-10-18 03:00:00,0.04319484499500437,7.348587530927593,0.0016964826745757833,0,SE1,0,1,0,0.0,7.348587530927593,0.0
2025-10-18 03:00:00,0.037192183101052656,7.68017564043659,0.09613711108586553,0,SE2,1,1,1,7.68017564043659,7.68017564043659,7.68017564043659
2025-10-18 04:00:00,0.043910773924421775,7.347943823148687,0.0030187874784921576,0,SE1,0,1,0,0.0,7.347943823148687,0.0
2025-10-18 04:00:00,0.04179924030124127,7.674617497364363,0.10271079230058877,0,SE2,1,1,1,7.674617497364363,7.674617497364363,7.674617497364363
2025-10-18 05:00:00,0.04481420370653044,7.3453648404168685,0.026597843428080026,0,SE1,0,1,0,0.0,7.3453648404168685,0.0
2025-10-18 05:00:00,0.042107468176300955,7.682482446534506,0.09500680643564419,0,SE2,1,1,1,7.682482446534506,7.682482446534506,7.682482446534506
2025-10-18 06:00:00,0.046340830140349176,7.392647520721623,0.023836313132435727,0,SE1,0,1,0,0.0,7.392647520721623,0.0
2025-10-18 06:00:00,0.04560944282759838,7.659171367666058,0.10068331119076568,0,SE2,1,1,1,7.659171367666058,7.659171367666058,7.659171367666058
2025-10-18 07:00:00,0.04727558638400531,7.418180822726788,0.019849364707877015,0,SE1,0,1,0,0.0,7.418180822726788,0.0
2025-10-18 07:00:00,0.03612867533237907,7.6638772587034705,0.10610799562167106,0,SE2,1,1,1,7.6638772587034705,7.6638772587034705,7.6638772587034705
2025-10-18 08:00:00,0.030606343431920813,7.422373700986824,0.0362905234115809,0,SE1,0,1,0,0.0,7.422373700986824,0.0
2025-10-18 08:00:00,0.01970764839400463,7.656810091480378,0.09090174613035007,0,SE2,1,1,1,7.656810091480378,7.656810091480378,7.656810091480378
2025-10-18 09:00:00,0.02545917114572749,7.43543801981455,0.054083566116634785,0,SE1,0,1,0,0.0,7.43543801981455,0.0
2025-10-18 09:00:00,0.015584408505397107,7.68662133494462,0.08077115013877734,0,SE2,1,1,1,7.68662133494462,7.68662133494462,7.68662133494462
2025-10-18 10:00:00,0.03521601621119608,7.4342573821331355,0.04909315950499327,0,SE1,0,1,0,0.0,7.4342573821331355,0.0
2025-10-18 10:00:00,0.029066051525785674,7.669961995473577,0.07665388848758159,0,SE2,1,1,1,7.669961995473577,7.669961995473577,7.669961995473577
2025-10-18 11:00:00,0.058184249360609286,7.426549072397305,0.06735797165975654,0,SE1,0,1,0,0.0,7.426549072397305,0.0
2025-10-18 11:00:00,0.057939123497137146,7.6128310304073565,0.07956570172397104,0,SE2,1,1,1,7.6128310304073565,7.6128310304073565,7.6128310304073565
2025-10-18 12:00:00,0.04570684286668669,7.424761761823209,0.07608480889284852,0,SE1,0,1,0,0.0,7.424761761823209,0.0
2025-10-18 12:00:00,0.04911261457042926,7.5480289699350145,0.08066257302577462,0,SE2,1,1,1,7.5480289699350145,7.5480289699350145,7.5480289699350145
2025-10-18 13:00:00,0.05515277466135249,7.455298485683291,0.0376561975483396,0,SE1,0,1,0,0.0,7.455298485683291,0.0
2025-10-18 13:00:00,0.07172091460342234,7.604396348796338,0.07453133790258715,0,SE2,1,1,1,7.604396348796338,7.604396348796338,7.604396348796338
2025-10-18 14:00:00,0.03762645241280538,7.4342573821331355,0.0430995773799836,0,SE1,0,1,0,0.0,7.4342573821331355,0.0
2025-10-18 14:00:00,0.06055148100967234,7.621684998724611,0.06262384830840251,0,SE2,1,1,1,7.621684998724611,7.621684998724611,7.621684998724611
2025-10-18 15:00:00,0.04518939477729056,7.454141078146678,0.04802080915753937,0,SE1,0,1,0,0.0,7.454141078146678,0.0
2025-10-18 15:00:00,0.049520050053449616,7.601402334583733,0.07370717786349079,0,SE2,1,1,1,7.601402334583733,7.601402334583733,7.601402334583733
2025-10-18 16:00:00,0.02995630621769152,7.480428306074208,0.0404595883884058,0,SE1,0,1,0,0.0,7.480428306074208,0.0
2025-10-18 16:00:00,0.026297254834929618,7.633853559681768,0.052678082458506026,0,SE2,1,1,1,7.633853559681768,7.633853559681768,7.633853559681768
2025-10-18 17:00:00,0.017371619938394645,7.498315870766981,0.04462588260911904,0,SE1,0,1,0,0.0,7.498315870766981,0.0
2025-10-18 17:00:00,0.002255252279629971,7.7336835707759,0.0747364589714099,0,SE2,1,1,1,7.7336835707759,7.7336835707759,7.7336835707759
