timestamp,zone,d_post_act,wind_post_act,price_ds,wind_log,consump_log_ds,netexch_fi,netexch_no4,netexch_se2
2025-06-27 10:00:00,SE1,1,4.897839799950911,0.2115829624511445,4.897839799950911,-0.005775769210035975,-200.0,-336.4,-1430.7
2025-06-27 11:00:00,SE1,1,5.081404364984463,0.16159216439969715,5.081404364984463,0.00029447228769807765,-200.0,-504.1,-1251.8
2025-06-27 12:00:00,SE1,1,5.214935757608986,0.0678039385570175,5.214935757608986,0.0031191997527111326,-198.0,-603.6,-932.7
2025-06-27 13:00:00,SE1,1,5.231108616854587,0.01313868003667995,5.231108616854587,-0.020439925777320234,-190.0,-473.5,-546.5
2025-06-27 14:00:00,SE1,1,5.056245805348308,0.012371718533174203,5.056245805348308,-0.003369890890476235,-190.0,-68.5,0.0
2025-06-27 15:00:00,SE1,1,4.941642422609304,-0.029285174509100287,4.941642422609304,-0.001097982363956973,-190.0,-55.2,0.0
2025-06-27 16:00:00,SE1,1,4.8283137373023015,-0.056755806997797364,4.8283137373023015,-0.010316174490395014,-190.0,0.0,12.4
2025-06-27 17:00:00,SE1,1,4.672828834461906,-0.07821545998398971,4.672828834461906,0.0035049289590078914,-190.0,0.0,37.5
2025-06-27 18:00:00,SE1,1,4.406719247264253,-0.10570634612890561,4.406719247264253,0.0027712072135717136,-200.0,0.0,106.7
2025-06-27 19:00:00,SE1,1,4.3694478524670215,-0.09753900678390792,4.3694478524670215,0.013011109585906233,-200.0,0.0,5.1
2025-06-27 20:00:00,SE1,1,4.574710978503383,-0.08317860619233919,4.574710978503383,0.012945426395064352,-200.0,-146.7,0.0
2025-06-27 21:00:00,SE1,1,4.852030263919617,-0.05210168923671432,4.852030263919617,0.00620069511826582,-200.0,-139.9,-9.2
2025-06-27 22:00:00,SE1,1,5.10594547390058,-0.04136310858213044,5.10594547390058,0.01085246505360793,-200.0,-47.9,0.0
2025-06-27 23:00:00,SE1,1,5.159055299214529,-0.024599386532006662,5.159055299214529,0.0061511064757064915,-200.0,-71.5,0.0
2025-06-28 00:00:00,SE1,1,4.700480365792417,-0.02296050373355385,4.700480365792417,0.005044210655112735,-197.0,0.0,-8.6
2025-06-28 01:00:00,SE1,1,4.700480365792417,-0.0014265940014430711,4.700480365792417,0.014263774971441379,-192.0,27.6,0.0
2025-06-28 02:00:00,SE1,1,4.762173934797756,-0.017667236804197017,4.762173934797756,0.0009473506758741479,-190.0,0.0,-1.8
2025-06-28 03:00:00,SE1,1,4.8283137373023015,-0.012018703278794618,4.8283137373023015,-0.003709362530482707,-190.0,3.7,0.0
2025-06-28 04:00:00,SE1,1,4.68213122712422,-0.005638323888068619,4.68213122712422,-0.002408073925746379,-190.0,0.0,-24.6
2025-06-28 05:00:00,SE1,1,4.330733340286331,0.010345631054018867,4.330733340286331,0.003579908566789136,-190.0,0.0,-23.4
2025-06-28 06:00:00,SE1,1,3.7376696182833684,0.02255439679714133,3.7376696182833684,0.006325762976710614,-190.0,0.0,-260.1
2025-06-28 07:00:00,SE1,1,3.4011973816621555,0.024618750073464035,3.4011973816621555,0.007713188359622869,-190.0,-72.6,-547.2
2025-06-28 08:00:00,SE1,1,3.4339872044851463,0.031082394290952386,3.4339872044851463,0.005949104756679979,-190.0,-179.8,-761.2
2025-06-28 09:00:00,SE1,1,3.7376696182833684,0.005556692008851449,3.7376696182833684,0.00829799230864392,-190.0,17.0,0.0
2025-06-28 10:00:00,SE1,1,3.8501476017100584,-0.014059151593242447,3.8501476017100584,-0.007098872676565726,-190.0,0.0,96.7
2025-06-28 11:00:00,SE1,1,4.2626798770413155,0.02931613777955988,4.2626798770413155,0.01897230156357832,-190.0,0.0,49.3
2025-06-28 12:00:00,SE1,1,4.174387269895637,0.029443974489381297,4.174387269895637,0.014237533601701102,-190.0,0.0,62.7
2025-06-28 13:00:00,SE1,1,4.276666119016055,0.039421605693061856,4.276666119016055,0.005748853159419198,-192.0,0.0,70.7
