timestamp,zone,price_ds,wind_log,consump_log_ds,net_exchange,d_post_act,wind_post_act
2025-01-04 23:00:00,SE3,0.2169335306993121,7.1252830915107115,0.06671054904421858,1954.6,1,7.1252830915107115
2025-01-05 00:00:00,SE3,0.17390474645841625,7.1372784372603855,0.08451983762494564,2017.6,1,7.1372784372603855
2025-01-05 01:00:00,SE3,0.22129043550406546,7.112327444710911,0.0954027498509955,2038.0,1,7.112327444710911
2025-01-05 02:00:00,SE3,0.2494815048231347,7.024649030453636,0.08571388683712833,2038.8,1,7.024649030453636
2025-01-05 03:00:00,SE3,0.2669465512809577,6.937314081223682,0.08780941780126028,2093.4,1,6.937314081223682
2025-01-05 04:00:00,SE3,0.33819226421540094,6.856461984594587,0.0899823354171776,2177.9,1,6.856461984594587
2025-01-05 05:00:00,SE3,0.34415707878563495,6.745236349484363,0.08880961456533676,2147.5,1,6.745236349484363
2025-01-05 06:00:00,SE3,0.4153927637879482,6.61472560020376,0.0976202279770817,2404.1,1,6.61472560020376
2025-01-05 07:00:00,SE3,0.3748937768692482,6.505784060128229,0.10875239057684993,2642.7,1,6.505784060128229
2025-01-05 08:00:00,SE3,0.34046708318110586,6.423246963533519,0.10647659853341196,2897.3,1,6.423246963533519
2025-01-05 09:00:00,SE3,0.3556255527397978,6.413458957167357,0.10112146490772567,3184.5,1,6.413458957167357
2025-01-05 10:00:00,SE3,0.290125337570343,6.4692503167957724,0.09464874478259766,3321.5,1,6.4692503167957724
2025-01-05 11:00:00,SE3,0.32957494881861926,6.473890696352274,0.0757347690310084,3430.1,1,6.473890696352274
2025-01-05 12:00:00,SE3,0.29777368631368617,6.472346294500901,0.08877441604993841,3451.2,1,6.472346294500901
2025-01-05 13:00:00,SE3,0.3495171415400149,6.476972362889683,0.08208450774729137,3430.1,1,6.476972362889683
2025-01-05 14:00:00,SE3,0.19391304975065804,6.464588303689961,0.10632828322631838,3553.7,1,6.464588303689961
2025-01-05 15:00:00,SE3,0.010088980185911645,6.48768401848461,0.10224648496636313,3799.3,1,6.48768401848461
2025-01-05 16:00:00,SE3,-0.09593008714763229,6.55250788703459,0.07408618254196497,3945.2,1,6.55250788703459
2025-01-05 17:00:00,SE3,-0.021152032371420937,6.555356891810665,0.05337648135715334,3936.5,1,6.555356891810665
2025-01-05 18:00:00,SE3,-0.0373467457205825,6.590301048196686,0.03390914747349605,3851.8,1,6.590301048196686
2025-01-05 19:00:00,SE3,-0.09688099151275953,6.591673732008658,0.03447114483671143,3753.5,1,6.591673732008658
2025-01-05 20:00:00,SE3,-0.14879531171593374,6.637258031284457,0.026791752594579776,3810.2,1,6.637258031284457
2025-01-05 21:00:00,SE3,-0.13028617980600732,6.704414354964107,0.026620108418011768,3566.7,1,6.704414354964107
2025-01-05 22:00:00,SE3,-0.10464017181781582,6.799055862058796,0.035503531514279985,3280.6,1,6.799055862058796
2025-01-05 23:00:00,SE3,-0.12212118922550363,6.942156705699469,0.028275003011902555,2849.2,1,6.942156705699469
2025-01-06 00:00:00,SE3,0.06305737911796783,6.818924065275521,0.1486335976612594,2889.6,1,6.818924065275521
2025-01-06 01:00:00,SE3,0.049852400187131884,6.97354301952014,0.15042553001916303,2457.9,1,6.97354301952014
2025-01-06 02:00:00,SE3,2.1919653716118148e-05,7.118826249062078,0.13037632941441046,2185.8,1,7.118826249062078
2025-01-06 03:00:00,SE3,-0.01701510625201319,7.258412150595307,0.1274134118687531,1990.0,1,7.258412150595307
2025-01-06 04:00:00,SE3,-0.05630969451459045,7.3632795869630385,0.11351066144769106,1803.8,1,7.3632795869630385
2025-01-06 05:00:00,SE3,-0.13207252676180126,7.480428306074208,0.08069883019118507,1697.8,1,7.480428306074208
2025-01-06 06:00:00,SE3,-0.16980817513014657,7.599901959208498,0.01769847019938453,1507.9,1,7.599901959208498
2025-01-06 07:00:00,SE3,-0.28507258126098733,7.659642954564682,-0.023119153334393516,1335.6,1,7.659642954564682
2025-01-06 08:00:00,SE3,-0.3134638319329035,7.7226775164680035,-0.01606145411138371,1264.3,1,7.7226775164680035
2025-01-06 09:00:00,SE3,-0.2986573794983789,7.780720886117918,0.004598243212605269,1465.7,1,7.780720886117918
2025-01-06 10:00:00,SE3,-0.2732632522856884,7.84971375760487,0.040847409439288995,1513.2,1,7.84971375760487
2025-01-06 11:00:00,SE3,-0.28253219020267295,7.887208585813932,0.00824961952737624,1507.5,1,7.887208585813932
2025-01-06 12:00:00,SE3,-0.2607546187109584,7.9287663216266955,0.024985422009759617,1466.1,1,7.9287663216266955
2025-01-06 13:00:00,SE3,-0.2903741087050289,7.936302693201959,0.02802380631860757,1481.0,1,7.936302693201959
2025-01-06 14:00:00,SE3,-0.34491446220388067,7.954723334497908,0.057079154412246424,1472.7,1,7.954723334497908
